week_start,site_id,equipment_type,current_demand,target_next_week_demand,demand_lag_1,demand_lag_2,demand_lag_4,demand_rolling_mean_4,demand_rolling_max_4,demand_rolling_std_4,demand_trend_4,weeks_since_last_positive_demand,year,month,quarter,week_of_year,site_total_active_units,site_active_equipment_type_count,active_excavator_count,active_bulldozer_count,active_grader_count,active_crane_count,active_loader_count,active_roller_count,rental_starts_current_week,rental_ends_current_week,rental_starts_previous_2_weeks,rental_ends_previous_2_weeks,data_split,association_matching_rule_count,association_max_support,association_max_confidence,association_max_lift,association_mean_confidence,association_mean_lift,transition_recent_start_trigger_count,transition_max_start_probability,transition_mean_start_probability,transition_recent_end_trigger_count,transition_max_end_probability,transition_mean_end_probability
2025-09-08,S005,Roller,0,0,0.0,0.0,2.0,0.25,1.0,0.5000000000000001,-2.0,3,2025,9,3,37,2,1,0,0,0,0,2,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,2,0.3563218390804598,0.3563218390804598,3,0.3983050847457627,0.33939604189381173
2025-09-15,S005,Roller,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,9,3,38,1,1,0,0,0,1,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.3770491803278688,0.3770491803278688,2,0.30994152046783624,0.30994152046783624
2025-09-22,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,9,3,39,1,1,0,0,0,1,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.3770491803278688,0.3770491803278688,0,0.0,0.0
2025-09-29,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,9,3,40,2,2,0,1,0,1,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.4,0.4,0,0.0,0.0
2025-10-06,S005,Roller,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,10,4,41,2,2,0,1,0,1,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.4,0.4,2,0.5,0.4491525423728814
2025-10-13,S005,Roller,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,10,4,42,3,3,1,0,0,0,1,1,1,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,2,0.4105263157894737,0.38342407743496676,2,0.5,0.4491525423728814
2025-10-20,S005,Roller,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,10,4,43,4,4,1,1,0,0,1,1,0,1,1,0,test,0,0.0,0.0,0.0,0.0,0.0,3,0.4105263157894737,0.38894938495664455,1,0.30994152046783624,0.30994152046783624
2025-10-27,S005,Roller,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,10,4,44,2,2,1,1,0,0,0,0,0,0,1,1,test,0,0.0,0.0,0.0,0.0,0.0,1,0.4,0.4,2,0.3532608695652174,0.33160119501652685
2025-11-03,S005,Roller,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,11,4,45,1,1,0,1,0,0,0,0,0,0,0,1,test,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.5,0.4266304347826087
2025-11-10,S005,Roller,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,11,4,46,0,0,0,0,0,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.5,0.5
2025-11-17,S005,Roller,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,11,4,47,0,0,0,0,0,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2025-11-24,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,11,4,48,0,0,0,0,0,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2025-12-01,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,12,4,49,1,1,0,1,0,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.4,0.4,0,0.0,0.0
2025-12-08,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,12,4,50,2,2,1,1,0,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,2,0.4105263157894737,0.4052631578947369,0,0.0,0.0
2025-12-15,S005,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,12,4,51,3,3,1,1,1,0,0,0,0,0,0,0,test,0,0.0,0.0,0.0,0.0,0.0,2,0.47619047619047616,0.44335839598997495,1,0.3532608695652174,0.3532608695652174
2024-01-01,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.40963855421686746,0.40963855421686746,0,0.0,0.0
2024-01-08,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2024,1,1,2,2,2,0,0,0,0,1,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.43103448275862066,0.42033651848774406,0,0.0,0.0
2024-01-15,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2024,1,1,3,2,2,0,0,0,0,1,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,0,0.0,0.0
2024-01-22,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2024,1,1,4,2,2,0,0,0,0,1,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3597560975609756,0.3597560975609756
2024-01-29,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,1,1,5,1,1,0,0,0,0,1,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3597560975609756,0.3597560975609756
2024-02-05,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,2,1,6,1,1,0,0,0,0,1,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.38596491228070173,0.38596491228070173
2024-02-12,S006,Bulldozer,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,2,1,7,1,1,1,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.5368421052631579,0.5368421052631579,1,0.38596491228070173,0.38596491228070173
2024-02-19,S006,Bulldozer,3,3,0.0,0.0,0.0,0.75,3.0,1.5,3.0,0,2024,2,1,8,5,2,2,3,0,0,0,0,3,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.5368421052631579,0.5368421052631579,0,0.0,0.0
2024-02-26,S006,Bulldozer,3,1,3.0,0.0,0.0,1.5,3.0,1.7320508075688772,3.0,0,2024,2,1,9,7,3,3,3,1,0,0,0,0,3,3,0,train,1,0.19,0.6244131455399061,1.2041024845122157,0.6244131455399061,1.2041024845122157,3,0.5368421052631579,0.48261129013008713,0,0.0,0.0
2024-03-04,S006,Bulldozer,1,1,3.0,3.0,0.0,1.75,3.0,1.5,1.0,0,2024,3,1,10,7,4,3,1,1,0,0,2,1,0,3,3,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,4,0.5368421052631579,0.4325672183902096,1,0.35664335664335667,0.35664335664335667
2024-03-11,S006,Bulldozer,1,0,1.0,3.0,0.0,2.0,3.0,1.1547005383792517,1.0,0,2024,3,1,11,6,3,3,1,0,0,0,2,0,1,1,3,train,0,0.0,0.0,0.0,0.0,0.0,2,0.40963855421686746,0.40963855421686746,4,0.483695652173913,0.3899628009848053
2024-03-18,S006,Bulldozer,0,0,1.0,1.0,3.0,1.25,3.0,1.2583057392117916,-3.0,1,2024,3,1,12,3,2,2,0,1,0,0,0,0,0,1,1,train,1,0.19,0.6244131455399061,1.2041024845122157,0.6244131455399061,1.2041024845122157,1,0.3741496598639456,0.3741496598639456,4,0.483695652173913,0.4217258748674443
2024-03-25,S006,Bulldozer,0,1,0.0,1.0,3.0,0.5,1.0,0.5773502691896255,-3.0,2,2024,3,1,13,4,3,2,0,1,0,1,0,0,0,0,1,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,3,0.5368421052631579,0.4473420826285747,2,0.483695652173913,0.4201695044086349
2024-04-01,S006,Bulldozer,1,1,0.0,0.0,1.0,0.5,1.0,0.5773502691896255,0.0,0,2024,4,2,14,8,4,2,1,0,3,2,0,1,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,6,0.5368421052631579,0.4790534844743289,1,0.35664335664335667,0.35664335664335667
2024-04-08,S006,Bulldozer,1,0,1.0,0.0,1.0,0.5,1.0,0.5773502691896255,0.0,0,2024,4,2,15,9,5,2,1,0,3,2,1,0,1,1,0,train,0,0.0,0.0,0.0,0.0,0.0,5,0.4918032786885246,0.4632165746082125,5,0.483695652173913,0.4485083840773637
2024-04-15,S006,Bulldozer,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896255,0.0,1,2024,4,2,16,4,4,1,0,1,0,1,1,0,0,1,1,train,6,0.19,0.6716417910447761,1.2951770075243616,0.632268427793185,1.2192504117223952,2,0.40963855421686746,0.3918941070404065,7,0.483695652173913,0.4268947043183565
2024-04-22,S006,Bulldozer,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896255,0.0,2,2024,4,2,17,4,3,2,0,1,0,1,0,0,0,0,1,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,3,0.5368421052631579,0.4473420826285747,2,0.38596491228070173,0.37286050492083866
2024-04-29,S006,Bulldozer,0,2,0.0,0.0,1.0,0.25,1.0,0.4999999999999998,-1.0,3,2024,4,2,18,4,3,2,0,1,0,1,0,0,0,0,0,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,2,0.5368421052631579,0.4839382940108893,2,0.483695652173913,0.43483028222730735
2024-05-06,S006,Bulldozer,2,2,0.0,0.0,1.0,0.5,2.0,1.0,1.0,0,2024,5,2,19,4,3,1,2,1,0,0,0,2,0,0,0,train,1,0.19,0.6244131455399061,1.2041024845122157,0.6244131455399061,1.2041024845122157,0,0.0,0.0,3,0.483695652173913,0.45111873887617593
2024-05-13,S006,Bulldozer,2,1,2.0,0.0,0.0,1.0,2.0,1.1547005383792517,2.0,0,2024,5,2,20,3,2,0,2,1,0,0,0,0,1,2,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.483695652173913,0.4201695044086349
2024-05-20,S006,Bulldozer,1,1,2.0,2.0,0.0,1.25,2.0,0.9574271077563382,1.0,0,2024,5,2,21,1,1,0,1,0,0,0,0,0,0,2,1,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.35664335664335667,0.35664335664335667
2024-05-27,S006,Bulldozer,1,1,1.0,2.0,0.0,1.5,2.0,0.5773502691896258,1.0,0,2024,5,2,22,1,1,0,1,0,0,0,0,0,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-03,S006,Bulldozer,1,1,1.0,1.0,2.0,1.25,2.0,0.5000000000000001,-1.0,0,2024,6,2,23,1,1,0,1,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-06-10,S006,Bulldozer,1,0,1.0,1.0,2.0,1.0,1.0,0.0,-1.0,0,2024,6,2,24,2,2,0,1,0,0,1,0,0,1,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,0,0.0,0.0
2024-06-17,S006,Bulldozer,0,0,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2024,6,2,25,1,1,0,0,0,0,1,0,0,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,0,0.0,0.0
2024-06-24,S006,Bulldozer,0,0,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2024,6,2,26,2,2,0,0,1,0,1,0,0,0,0,1,train,1,0.15,0.6104651162790697,1.1772054583893907,0.6104651162790697,1.1772054583893907,1,0.3741496598639456,0.3741496598639456,1,0.38596491228070173,0.38596491228070173
2024-07-01,S006,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,7,3,27,1,1,0,0,1,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.3741496598639456,0.3741496598639456,2,0.38596491228070173,0.3713041344620292
2024-07-08,S006,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,7,3,28,3,2,0,0,1,0,0,2,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,3,0.40963855421686746,0.39780892276589347,1,0.35664335664335667,0.35664335664335667
2024-07-15,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,7,3,29,3,2,0,0,1,0,0,2,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,3,0.40963855421686746,0.39780892276589347,1,0.3597560975609756,0.3597560975609756
2024-07-22,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,7,3,30,3,3,1,0,1,0,0,1,0,0,0,0,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,1,0.5368421052631579,0.5368421052631579,1,0.3597560975609756,0.3597560975609756
2024-07-29,S006,Bulldozer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,7,3,31,3,3,1,0,1,0,0,1,0,0,0,0,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,1,0.5368421052631579,0.5368421052631579,1,0.3597560975609756,0.3597560975609756
2024-08-05,S006,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,8,3,32,3,3,1,1,1,0,0,0,1,0,0,0,train,1,0.19,0.6244131455399061,1.2041024845122157,0.6244131455399061,1.2041024845122157,0,0.0,0.0,3,0.483695652173913,0.40003170212608175
2024-08-12,S006,Bulldozer,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,8,3,33,1,1,0,1,0,0,0,0,0,1,1,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.483695652173913,0.4201695044086349
2024-08-19,S006,Bulldozer,0,1,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2024,8,3,34,1,1,1,0,0,0,0,0,0,0,1,1,train,0,0.0,0.0,0.0,0.0,0.0,1,0.5368421052631579,0.5368421052631579,0,0.0,0.0
2024-08-26,S006,Bulldozer,1,1,0.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2024,8,3,35,3,3,1,1,0,0,1,0,1,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,2,0.5368421052631579,0.4839382940108893,1,0.483695652173913,0.483695652173913
2024-09-02,S006,Bulldozer,1,0,1.0,0.0,1.0,0.75,1.0,0.5,0.0,0,2024,9,3,36,2,2,0,1,0,0,1,0,0,1,1,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,2,0.483695652173913,0.43483028222730735
2024-09-09,S006,Bulldozer,0,0,1.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,1,2024,9,3,37,0,0,0,0,0,0,0,0,0,0,1,1,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.38596491228070173,0.38596491228070173
2024-09-16,S006,Bulldozer,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2024,9,3,38,0,0,0,0,0,0,0,0,0,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-09-23,S006,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,9,3,39,1,1,0,0,0,0,1,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,0,0.0,0.0
2024-09-30,S006,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,9,3,40,3,3,0,0,1,0,1,1,0,0,0,0,train,2,0.15,0.6421052631578948,1.2382195157314777,0.6262851897184822,1.207712487060434,3,0.43103448275862066,0.40494089894647795,1,0.38596491228070173,0.38596491228070173
2024-10-07,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,10,4,41,3,3,0,0,1,1,0,1,0,0,0,0,train,1,0.1,0.6194690265486726,1.194568370755016,0.6194690265486726,1.194568370755016,3,0.4918032786885246,0.4251971642564459,2,0.38596491228070173,0.37286050492083866
2024-10-14,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,10,4,42,3,3,1,0,1,1,0,0,0,0,0,0,train,3,0.19,0.6578947368421052,1.26866753661012,0.633925636310228,1.2224461306257839,2,0.5368421052631579,0.5143226919758412,2,0.4576271186440678,0.4086916081025217
2024-10-21,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,10,4,43,4,3,1,0,2,0,1,0,0,0,0,0,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,3,0.5368421052631579,0.4473420826285747,2,0.483695652173913,0.4706613854089904
2024-10-28,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2024,10,4,44,3,2,0,0,2,0,1,0,0,0,0,0,train,1,0.15,0.6104651162790697,1.1772054583893907,0.6104651162790697,1.1772054583893907,2,0.43103448275862066,0.40259207131128316,2,0.483695652173913,0.43483028222730735
2024-11-04,S006,Bulldozer,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,11,4,45,5,3,2,0,2,0,0,1,0,0,0,0,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,3,0.5368421052631579,0.49444092158106107,3,0.38596491228070173,0.36641720852247167
2024-11-11,S006,Bulldozer,2,2,0.0,0.0,0.0,0.5,2.0,1.0,2.0,0,2024,11,4,46,6,4,2,2,0,1,0,1,2,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,4,0.5368421052631579,0.493781510857927,5,0.483695652173913,0.40808682303910304
2024-11-18,S006,Bulldozer,2,2,2.0,0.0,0.0,1.0,2.0,1.1547005383792517,2.0,0,2024,11,4,47,4,3,0,2,0,1,1,0,0,0,2,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.4918032786885246,0.4614188807235726,4,0.483695652173913,0.44619363013821733
2024-11-25,S006,Bulldozer,2,1,2.0,2.0,0.0,1.5,2.0,1.0,2.0,0,2024,11,4,48,5,4,1,2,1,0,1,0,0,1,2,0,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,3,0.5368421052631579,0.4473420826285747,2,0.4576271186440678,0.42179601546238477
2024-12-02,S006,Bulldozer,1,0,2.0,2.0,0.0,1.75,2.0,0.5,1.0,0,2024,12,4,49,4,4,1,1,1,0,0,1,0,1,0,1,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,3,0.5368421052631579,0.44021010644799036,1,0.38596491228070173,0.38596491228070173
2024-12-09,S006,Bulldozer,0,0,1.0,2.0,2.0,1.25,2.0,0.957427107756338,-2.0,1,2024,12,4,50,3,3,1,0,1,0,0,1,0,0,0,2,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,1,0.40963855421686746,0.40963855421686746,2,0.483695652173913,0.4217258748674443
2024-12-16,S006,Bulldozer,0,0,0.0,1.0,2.0,0.75,2.0,0.957427107756338,-2.0,2,2024,12,4,51,4,3,0,0,1,1,2,0,0,0,0,1,train,3,0.15,0.6194690265486726,1.194568370755016,0.6136817513129512,1.183408335865195,3,0.4918032786885246,0.4512907480685886,2,0.483695652173913,0.4217258748674443
2024-12-23,S006,Bulldozer,0,0,0.0,0.0,2.0,0.25,1.0,0.4999999999999999,-2.0,3,2024,12,4,52,5,4,1,0,1,1,2,0,0,0,0,0,train,6,0.19,0.6578947368421052,1.26866753661012,0.6252786200652769,1.205771443652049,4,0.5368421052631579,0.4726785873672309,2,0.4576271186440678,0.42179601546238477
2024-12-30,S006,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,12,4,1,3,3,1,0,1,0,1,0,0,0,0,0,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,1,0.5368421052631579,0.5368421052631579,4,0.483695652173913,0.42831314884484606
2025-01-06,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,1,1,2,3,3,0,0,1,0,1,1,0,0,0,0,train,2,0.15,0.6421052631578948,1.2382195157314777,0.6262851897184822,1.207712487060434,2,0.43103448275862066,0.42033651848774406,3,0.483695652173913,0.40876797369932377
2025-01-13,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,1,1,3,2,2,0,0,0,0,1,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.43103448275862066,0.42033651848774406,3,0.38596491228070173,0.36745478882834465
2025-01-20,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,1,1,4,1,1,0,0,0,0,1,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.43103448275862066,0.43103448275862066,2,0.38596491228070173,0.37286050492083866
2025-01-27,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,1,1,5,4,3,2,0,1,0,1,0,0,0,0,0,train,3,0.19,0.6283185840707964,1.2116336331943733,0.6210656152965908,1.197647192031993,4,0.5368421052631579,0.46971708828722053,1,0.38596491228070173,0.38596491228070173
2025-02-03,S006,Bulldozer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2025,2,1,6,3,2,2,0,1,0,0,0,0,0,0,0,train,1,0.19,0.6244131455399061,1.2041024845122157,0.6244131455399061,1.2041024845122157,3,0.5368421052631579,0.48261129013008713,3,0.483695652173913,0.40876797369932377
2025-02-10,S006,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,2,1,7,2,2,1,1,0,0,0,0,1,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0.483695652173913,0.4413448869970609
2025-02-17,S006,Bulldozer,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,2,1,8,3,3,1,1,0,0,0,1,0,0,1,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.5368421052631579,0.4732403297400127,1,0.483695652173913,0.483695652173913
2025-02-24,S006,Bulldozer,1,1,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2025,2,1,9,4,4,1,1,1,0,0,1,0,0,1,0,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,3,0.5368421052631579,0.44021010644799036,1,0.3597560975609756,0.3597560975609756
2025-03-03,S006,Bulldozer,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2025,3,1,10,4,4,1,1,1,0,0,1,0,1,0,0,train,2,0.19,0.6244131455399061,1.2041024845122157,0.6205399061032864,1.1966334277473842,2,0.40963855421686746,0.3918941070404065,2,0.483695652173913,0.4217258748674443
2025-03-10,S006,Bulldozer,0,0,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2025,3,1,11,2,2,0,0,1,0,0,1,0,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,1,0.40963855421686746,0.40963855421686746,2,0.483695652173913,0.4217258748674443
2025-03-17,S006,Bulldozer,0,0,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2025,3,1,12,2,2,0,0,1,1,0,0,0,0,0,1,train,1,0.1,0.6194690265486726,1.194568370755016,0.6194690265486726,1.194568370755016,1,0.4918032786885246,0.4918032786885246,2,0.3597560975609756,0.35819972710216613
2025-03-24,S006,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,3,1,13,1,1,0,0,0,1,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.4918032786885246,0.4918032786885246,2,0.4576271186440678,0.40713523764371223
2025-03-31,S006,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,3,1,14,1,1,0,0,0,1,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.4918032786885246,0.4918032786885246,1,0.4576271186440678,0.4576271186440678
2025-04-07,S006,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,4,2,15,5,3,0,0,0,1,1,3,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,5,0.4918032786885246,0.43035068481954947,1,0.4576271186440678,0.4576271186440678
2025-04-14,S006,Bulldozer,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,4,2,16,5,3,1,0,0,0,1,3,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,5,0.5368421052631579,0.43935845013447616,2,0.4576271186440678,0.42179601546238477
2025-04-21,S006,Bulldozer,2,2,0.0,0.0,0.0,0.5,2.0,1.0,2.0,0,2025,4,2,17,6,3,1,2,0,0,0,3,2,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.5368421052631579,0.5368421052631579,3,0.483695652173913,0.4098055540051968
2025-04-28,S006,Bulldozer,2,0,2.0,0.0,0.0,1.0,2.0,1.1547005383792517,2.0,0,2025,4,2,18,7,5,0,2,1,1,1,2,0,2,2,0,train,4,0.15,0.6421052631578948,1.2382195157314777,0.6207876292741871,1.197111130831766,3,0.4918032786885246,0.43232914043703036,4,0.483695652173913,0.39074098621420994
2025-05-05,S006,Bulldozer,0,0,2.0,2.0,0.0,1.0,2.0,1.1547005383792517,0.0,1,2025,5,2,19,4,4,0,0,1,1,1,1,0,0,2,2,train,4,0.15,0.6421052631578948,1.2382195157314777,0.6207876292741871,1.197111130831766,4,0.4918032786885246,0.4266564938819896,5,0.4576271186440678,0.3839495165380155
2025-05-12,S006,Bulldozer,0,0,0.0,2.0,0.0,1.0,2.0,1.1547005383792517,0.0,2,2025,5,2,20,2,2,0,0,1,0,0,1,0,0,0,2,train,0,0.0,0.0,0.0,0.0,0.0,2,0.40963855421686746,0.3918941070404065,4,0.4576271186440678,0.3899978712822755
2025-05-19,S006,Bulldozer,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2025,5,2,21,2,2,0,0,1,0,0,1,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,2,0.40963855421686746,0.3918941070404065,2,0.3597560975609756,0.35819972710216613
2025-05-26,S006,Bulldozer,0,1,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2025,5,2,22,2,2,1,0,0,0,0,1,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,2,0.5368421052631579,0.4732403297400127,2,0.3597560975609756,0.35819972710216613
2025-06-02,S006,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,6,2,23,2,2,1,1,0,0,0,0,1,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,1,0.5368421052631579,0.5368421052631579,2,0.483695652173913,0.4217258748674443
