week_start,site_id,equipment_type,weekly_demand
2024-07-08,S010,Bulldozer,0
2024-07-08,S010,Grader,0
2024-07-08,S010,Crane,3
2024-07-08,S010,Loader,0
2024-07-08,S010,Roller,0
2024-07-15,S001,Excavator,0
2024-07-15,S001,Bulldozer,1
2024-07-15,S001,Grader,0
2024-07-15,S001,Crane,0
2024-07-15,S001,Loader,0
2024-07-15,S001,Roller,0
2024-07-15,S002,Excavator,0
2024-07-15,S002,Bulldozer,1
2024-07-15,S002,Grader,3
2024-07-15,S002,Crane,0
2024-07-15,S002,Loader,1
2024-07-15,S002,Roller,1
2024-07-15,S003,Excavator,2
2024-07-15,S003,Bulldozer,0
2024-07-15,S003,Grader,0
2024-07-15,S003,Crane,1
2024-07-15,S003,Loader,1
2024-07-15,S003,Roller,0
2024-07-15,S004,Excavator,3
2024-07-15,S004,Bulldozer,1
2024-07-15,S004,Grader,1
2024-07-15,S004,Crane,0
2024-07-15,S004,Loader,0
2024-07-15,S004,Roller,0
2024-07-15,S005,Excavator,1
2024-07-15,S005,Bulldozer,1
2024-07-15,S005,Grader,1
2024-07-15,S005,Crane,0
2024-07-15,S005,Loader,0
2024-07-15,S005,Roller,0
2024-07-15,S006,Excavator,0
2024-07-15,S006,Bulldozer,0
2024-07-15,S006,Grader,1
2024-07-15,S006,Crane,0
2024-07-15,S006,Loader,0
2024-07-15,S006,Roller,2
2024-07-15,S007,Excavator,0
2024-07-15,S007,Bulldozer,0
2024-07-15,S007,Grader,0
2024-07-15,S007,Crane,0
2024-07-15,S007,Loader,1
2024-07-15,S007,Roller,1
2024-07-15,S008,Excavator,2
2024-07-15,S008,Bulldozer,1
2024-07-15,S008,Grader,0
2024-07-15,S008,Crane,0
2024-07-15,S008,Loader,0
2024-07-15,S008,Roller,2
2024-07-15,S009,Excavator,1
2024-07-15,S009,Bulldozer,1
2024-07-15,S009,Grader,3
2024-07-15,S009,Crane,0
2024-07-15,S009,Loader,0
2024-07-15,S009,Roller,0
2024-07-15,S010,Excavator,1
2024-07-15,S010,Bulldozer,1
2024-07-15,S010,Grader,0
2024-07-15,S010,Crane,0
2024-07-15,S010,Loader,0
2024-07-15,S010,Roller,0
2024-07-22,S001,Excavator,0
2024-07-22,S001,Bulldozer,1
2024-07-22,S001,Grader,0
2024-07-22,S001,Crane,0
2024-07-22,S001,Loader,0
2024-07-22,S001,Roller,0
2024-07-22,S002,Excavator,0
2024-07-22,S002,Bulldozer,1
2024-07-22,S002,Grader,1
2024-07-22,S002,Crane,0
2024-07-22,S002,Loader,1
2024-07-22,S002,Roller,1
2024-07-22,S003,Excavator,2
2024-07-22,S003,Bulldozer,1
2024-07-22,S003,Grader,0
2024-07-22,S003,Crane,1
2024-07-22,S003,Loader,1
2024-07-22,S003,Roller,0
2024-07-22,S004,Excavator,4
2024-07-22,S004,Bulldozer,1
2024-07-22,S004,Grader,1
2024-07-22,S004,Crane,0
2024-07-22,S004,Loader,0
2024-07-22,S004,Roller,0
2024-07-22,S005,Excavator,0
2024-07-22,S005,Bulldozer,1
2024-07-22,S005,Grader,1
2024-07-22,S005,Crane,1
2024-07-22,S005,Loader,0
2024-07-22,S005,Roller,0
2024-07-22,S006,Excavator,1
2024-07-22,S006,Bulldozer,0
2024-07-22,S006,Grader,1
2024-07-22,S006,Crane,0
2024-07-22,S006,Loader,0
2024-07-22,S006,Roller,1
2024-07-22,S007,Excavator,0
2024-07-22,S007,Bulldozer,0
2024-07-22,S007,Grader,0
2024-07-22,S007,Crane,0
2024-07-22,S007,Loader,0
2024-07-22,S007,Roller,0
2024-07-22,S008,Excavator,2
2024-07-22,S008,Bulldozer,0
2024-07-22,S008,Grader,0
2024-07-22,S008,Crane,0
2024-07-22,S008,Loader,0
2024-07-22,S008,Roller,2
2024-07-22,S009,Excavator,2
2024-07-22,S009,Bulldozer,1
2024-07-22,S009,Grader,1
2024-07-22,S009,Crane,1
2024-07-22,S009,Loader,0
2024-07-22,S009,Roller,0
2024-07-22,S010,Excavator,2
2024-07-22,S010,Bulldozer,1
2024-07-22,S010,Grader,0
2024-07-22,S010,Crane,0
2024-07-22,S010,Loader,0
2024-07-22,S010,Roller,0
2024-07-29,S001,Excavator,0
2024-07-29,S001,Bulldozer,2
2024-07-29,S001,Grader,0
2024-07-29,S001,Crane,0
2024-07-29,S001,Loader,0
2024-07-29,S001,Roller,0
2024-07-29,S002,Excavator,0
2024-07-29,S002,Bulldozer,0
2024-07-29,S002,Grader,0
2024-07-29,S002,Crane,0
2024-07-29,S002,Loader,3
2024-07-29,S002,Roller,0
2024-07-29,S003,Excavator,0
2024-07-29,S003,Bulldozer,1
2024-07-29,S003,Grader,0
2024-07-29,S003,Crane,1
2024-07-29,S003,Loader,1
2024-07-29,S003,Roller,0
2024-07-29,S004,Excavator,4
2024-07-29,S004,Bulldozer,1
2024-07-29,S004,Grader,0
2024-07-29,S004,Crane,0
2024-07-29,S004,Loader,0
2024-07-29,S004,Roller,0
2024-07-29,S005,Excavator,1
2024-07-29,S005,Bulldozer,0
2024-07-29,S005,Grader,1
2024-07-29,S005,Crane,1
2024-07-29,S005,Loader,1
2024-07-29,S005,Roller,0
2024-07-29,S006,Excavator,1
2024-07-29,S006,Bulldozer,0
2024-07-29,S006,Grader,1
2024-07-29,S006,Crane,0
2024-07-29,S006,Loader,0
2024-07-29,S006,Roller,1
2024-07-29,S007,Excavator,0
2024-07-29,S007,Bulldozer,0
2024-07-29,S007,Grader,0
2024-07-29,S007,Crane,0
2024-07-29,S007,Loader,0
2024-07-29,S007,Roller,0
2024-07-29,S008,Excavator,1
2024-07-29,S008,Bulldozer,0
2024-07-29,S008,Grader,0
2024-07-29,S008,Crane,0
2024-07-29,S008,Loader,1
2024-07-29,S008,Roller,2
2024-07-29,S009,Excavator,2
2024-07-29,S009,Bulldozer,0
2024-07-29,S009,Grader,0
2024-07-29,S009,Crane,1
2024-07-29,S009,Loader,0
2024-07-29,S009,Roller,0
2024-07-29,S010,Excavator,2
2024-07-29,S010,Bulldozer,0
2024-07-29,S010,Grader,1
2024-07-29,S010,Crane,0
2024-07-29,S010,Loader,0
2024-07-29,S010,Roller,0
2024-08-05,S001,Excavator,1
2024-08-05,S001,Bulldozer,2
2024-08-05,S001,Grader,0
2024-08-05,S001,Crane,0
2024-08-05,S001,Loader,0
2024-08-05,S001,Roller,0
2024-08-05,S002,Excavator,1
2024-08-05,S002,Bulldozer,1
2024-08-05,S002,Grader,0
2024-08-05,S002,Crane,3
2024-08-05,S002,Loader,3
2024-08-05,S002,Roller,1
2024-08-05,S003,Excavator,1
2024-08-05,S003,Bulldozer,0
2024-08-05,S003,Grader,0
2024-08-05,S003,Crane,0
2024-08-05,S003,Loader,0
2024-08-05,S003,Roller,0
2024-08-05,S004,Excavator,3
2024-08-05,S004,Bulldozer,1
2024-08-05,S004,Grader,0
2024-08-05,S004,Crane,0
2024-08-05,S004,Loader,1
2024-08-05,S004,Roller,0
2024-08-05,S005,Excavator,1
2024-08-05,S005,Bulldozer,0
2024-08-05,S005,Grader,0
2024-08-05,S005,Crane,0
2024-08-05,S005,Loader,1
2024-08-05,S005,Roller,0
2024-08-05,S006,Excavator,1
2024-08-05,S006,Bulldozer,1
2024-08-05,S006,Grader,1
2024-08-05,S006,Crane,0
2024-08-05,S006,Loader,0
2024-08-05,S006,Roller,0
2024-08-05,S007,Excavator,0
2024-08-05,S007,Bulldozer,0
2024-08-05,S007,Grader,0
2024-08-05,S007,Crane,0
2024-08-05,S007,Loader,1
2024-08-05,S007,Roller,0
2024-08-05,S008,Excavator,0
2024-08-05,S008,Bulldozer,0
2024-08-05,S008,Grader,1
2024-08-05,S008,Crane,0
2024-08-05,S008,Loader,1
2024-08-05,S008,Roller,0
2024-08-05,S009,Excavator,2
2024-08-05,S009,Bulldozer,4
2024-08-05,S009,Grader,0
2024-08-05,S009,Crane,0
2024-08-05,S009,Loader,0
2024-08-05,S009,Roller,0
2024-08-05,S010,Excavator,1
2024-08-05,S010,Bulldozer,0
2024-08-05,S010,Grader,1
2024-08-05,S010,Crane,0
2024-08-05,S010,Loader,0
2024-08-05,S010,Roller,1
2024-08-12,S001,Excavator,1
2024-08-12,S001,Bulldozer,2
2024-08-12,S001,Grader,1
2024-08-12,S001,Crane,1
2024-08-12,S001,Loader,0
2024-08-12,S001,Roller,0
2024-08-12,S002,Excavator,1
2024-08-12,S002,Bulldozer,1
2024-08-12,S002,Grader,0
2024-08-12,S002,Crane,3
2024-08-12,S002,Loader,3
2024-08-12,S002,Roller,1
2024-08-12,S003,Excavator,1
2024-08-12,S003,Bulldozer,0
2024-08-12,S003,Grader,0
2024-08-12,S003,Crane,0
2024-08-12,S003,Loader,0
2024-08-12,S003,Roller,0
2024-08-12,S004,Excavator,3
2024-08-12,S004,Bulldozer,1
2024-08-12,S004,Grader,0
2024-08-12,S004,Crane,0
2024-08-12,S004,Loader,1
2024-08-12,S004,Roller,0
2024-08-12,S005,Excavator,0
2024-08-12,S005,Bulldozer,0
2024-08-12,S005,Grader,0
2024-08-12,S005,Crane,1
2024-08-12,S005,Loader,1
2024-08-12,S005,Roller,0
2024-08-12,S006,Excavator,0
2024-08-12,S006,Bulldozer,1
2024-08-12,S006,Grader,0
2024-08-12,S006,Crane,0
2024-08-12,S006,Loader,0
2024-08-12,S006,Roller,0
2024-08-12,S007,Excavator,0
2024-08-12,S007,Bulldozer,0
2024-08-12,S007,Grader,0
2024-08-12,S007,Crane,1
2024-08-12,S007,Loader,1
2024-08-12,S007,Roller,0
2024-08-12,S008,Excavator,0
2024-08-12,S008,Bulldozer,0
2024-08-12,S008,Grader,1
2024-08-12,S008,Crane,0
2024-08-12,S008,Loader,0
2024-08-12,S008,Roller,0
2024-08-12,S009,Excavator,1
2024-08-12,S009,Bulldozer,4
2024-08-12,S009,Grader,1
2024-08-12,S009,Crane,0
2024-08-12,S009,Loader,1
2024-08-12,S009,Roller,0
2024-08-12,S010,Excavator,0
2024-08-12,S010,Bulldozer,0
2024-08-12,S010,Grader,0
2024-08-12,S010,Crane,0
2024-08-12,S010,Loader,1
2024-08-12,S010,Roller,1
2024-08-19,S001,Excavator,2
2024-08-19,S001,Bulldozer,2
2024-08-19,S001,Grader,1
2024-08-19,S001,Crane,1
2024-08-19,S001,Loader,0
2024-08-19,S001,Roller,0
2024-08-19,S002,Excavator,0
2024-08-19,S002,Bulldozer,1
2024-08-19,S002,Grader,1
2024-08-19,S002,Crane,3
2024-08-19,S002,Loader,1
2024-08-19,S002,Roller,0
2024-08-19,S003,Excavator,2
2024-08-19,S003,Bulldozer,1
2024-08-19,S003,Grader,0
2024-08-19,S003,Crane,0
2024-08-19,S003,Loader,0
2024-08-19,S003,Roller,0
2024-08-19,S004,Excavator,2
2024-08-19,S004,Bulldozer,1
2024-08-19,S004,Grader,1
2024-08-19,S004,Crane,0
2024-08-19,S004,Loader,0
2024-08-19,S004,Roller,0
2024-08-19,S005,Excavator,0
2024-08-19,S005,Bulldozer,1
2024-08-19,S005,Grader,1
2024-08-19,S005,Crane,1
2024-08-19,S005,Loader,1
2024-08-19,S005,Roller,0
2024-08-19,S006,Excavator,1
2024-08-19,S006,Bulldozer,0
2024-08-19,S006,Grader,0
2024-08-19,S006,Crane,0
2024-08-19,S006,Loader,0
2024-08-19,S006,Roller,0
2024-08-19,S007,Excavator,0
2024-08-19,S007,Bulldozer,0
2024-08-19,S007,Grader,0
2024-08-19,S007,Crane,1
2024-08-19,S007,Loader,1
2024-08-19,S007,Roller,1
2024-08-19,S008,Excavator,1
2024-08-19,S008,Bulldozer,0
2024-08-19,S008,Grader,1
2024-08-19,S008,Crane,0
2024-08-19,S008,Loader,0
2024-08-19,S008,Roller,0
2024-08-19,S009,Excavator,1
2024-08-19,S009,Bulldozer,2
2024-08-19,S009,Grader,1
2024-08-19,S009,Crane,0
2024-08-19,S009,Loader,1
2024-08-19,S009,Roller,1
2024-08-19,S010,Excavator,0
2024-08-19,S010,Bulldozer,0
2024-08-19,S010,Grader,1
2024-08-19,S010,Crane,0
2024-08-19,S010,Loader,1
2024-08-19,S010,Roller,0
2024-08-26,S001,Excavator,2
2024-08-26,S001,Bulldozer,0
2024-08-26,S001,Grader,1
2024-08-26,S001,Crane,1
2024-08-26,S001,Loader,0
2024-08-26,S001,Roller,1
2024-08-26,S002,Excavator,0
2024-08-26,S002,Bulldozer,1
2024-08-26,S002,Grader,1
2024-08-26,S002,Crane,3
2024-08-26,S002,Loader,1
2024-08-26,S002,Roller,0
2024-08-26,S003,Excavator,2
2024-08-26,S003,Bulldozer,1
2024-08-26,S003,Grader,0
2024-08-26,S003,Crane,0
2024-08-26,S003,Loader,0
2024-08-26,S003,Roller,0
2024-08-26,S004,Excavator,1
2024-08-26,S004,Bulldozer,1
2024-08-26,S004,Grader,1
2024-08-26,S004,Crane,1
2024-08-26,S004,Loader,0
2024-08-26,S004,Roller,0
2024-08-26,S005,Excavator,0
2024-08-26,S005,Bulldozer,1
2024-08-26,S005,Grader,2
2024-08-26,S005,Crane,1
2024-08-26,S005,Loader,1
2024-08-26,S005,Roller,0
2024-08-26,S006,Excavator,1
2024-08-26,S006,Bulldozer,1
2024-08-26,S006,Grader,0
2024-08-26,S006,Crane,0
2024-08-26,S006,Loader,1
2024-08-26,S006,Roller,0
2024-08-26,S007,Excavator,1
2024-08-26,S007,Bulldozer,0
2024-08-26,S007,Grader,0
2024-08-26,S007,Crane,1
2024-08-26,S007,Loader,1
2024-08-26,S007,Roller,1
2024-08-26,S008,Excavator,1
2024-08-26,S008,Bulldozer,0
2024-08-26,S008,Grader,0
2024-08-26,S008,Crane,0
2024-08-26,S008,Loader,0
2024-08-26,S008,Roller,0
2024-08-26,S009,Excavator,0
2024-08-26,S009,Bulldozer,1
2024-08-26,S009,Grader,1
2024-08-26,S009,Crane,0
2024-08-26,S009,Loader,1
2024-08-26,S009,Roller,1
2024-08-26,S010,Excavator,0
2024-08-26,S010,Bulldozer,0
2024-08-26,S010,Grader,1
2024-08-26,S010,Crane,0
2024-08-26,S010,Loader,1
2024-08-26,S010,Roller,0
2024-09-02,S001,Excavator,2
2024-09-02,S001,Bulldozer,0
2024-09-02,S001,Grader,0
2024-09-02,S001,Crane,0
2024-09-02,S001,Loader,0
2024-09-02,S001,Roller,1
2024-09-02,S002,Excavator,0
2024-09-02,S002,Bulldozer,1
2024-09-02,S002,Grader,1
2024-09-02,S002,Crane,2
2024-09-02,S002,Loader,0
2024-09-02,S002,Roller,0
2024-09-02,S003,Excavator,3
2024-09-02,S003,Bulldozer,1
2024-09-02,S003,Grader,1
2024-09-02,S003,Crane,0
2024-09-02,S003,Loader,0
2024-09-02,S003,Roller,0
2024-09-02,S004,Excavator,1
2024-09-02,S004,Bulldozer,0
2024-09-02,S004,Grader,0
2024-09-02,S004,Crane,1
2024-09-02,S004,Loader,0
2024-09-02,S004,Roller,0
2024-09-02,S005,Excavator,0
2024-09-02,S005,Bulldozer,1
2024-09-02,S005,Grader,2
2024-09-02,S005,Crane,1
2024-09-02,S005,Loader,1
2024-09-02,S005,Roller,0
2024-09-02,S006,Excavator,0
2024-09-02,S006,Bulldozer,1
2024-09-02,S006,Grader,0
2024-09-02,S006,Crane,0
2024-09-02,S006,Loader,1
2024-09-02,S006,Roller,0
2024-09-02,S007,Excavator,2
2024-09-02,S007,Bulldozer,2
2024-09-02,S007,Grader,1
2024-09-02,S007,Crane,1
2024-09-02,S007,Loader,1
2024-09-02,S007,Roller,0
2024-09-02,S008,Excavator,1
2024-09-02,S008,Bulldozer,1
2024-09-02,S008,Grader,0
2024-09-02,S008,Crane,0
2024-09-02,S008,Loader,0
2024-09-02,S008,Roller,0
2024-09-02,S009,Excavator,0
2024-09-02,S009,Bulldozer,2
2024-09-02,S009,Grader,1
2024-09-02,S009,Crane,0
2024-09-02,S009,Loader,1
2024-09-02,S009,Roller,1
2024-09-02,S010,Excavator,0
2024-09-02,S010,Bulldozer,0
2024-09-02,S010,Grader,0
2024-09-02,S010,Crane,1
2024-09-02,S010,Loader,0
2024-09-02,S010,Roller,0
2024-09-09,S001,Excavator,1
2024-09-09,S001,Bulldozer,0
2024-09-09,S001,Grader,1
2024-09-09,S001,Crane,0
2024-09-09,S001,Loader,0
2024-09-09,S001,Roller,1
2024-09-09,S002,Excavator,0
2024-09-09,S002,Bulldozer,0
2024-09-09,S002,Grader,1
2024-09-09,S002,Crane,1
2024-09-09,S002,Loader,0
2024-09-09,S002,Roller,0
2024-09-09,S003,Excavator,3
2024-09-09,S003,Bulldozer,0
2024-09-09,S003,Grader,1
2024-09-09,S003,Crane,0
2024-09-09,S003,Loader,0
2024-09-09,S003,Roller,0
2024-09-09,S004,Excavator,1
2024-09-09,S004,Bulldozer,0
2024-09-09,S004,Grader,0
2024-09-09,S004,Crane,0
2024-09-09,S004,Loader,0
2024-09-09,S004,Roller,0
2024-09-09,S005,Excavator,0
2024-09-09,S005,Bulldozer,1
2024-09-09,S005,Grader,1
2024-09-09,S005,Crane,0
2024-09-09,S005,Loader,0
2024-09-09,S005,Roller,1
2024-09-09,S006,Excavator,0
2024-09-09,S006,Bulldozer,0
2024-09-09,S006,Grader,0
2024-09-09,S006,Crane,0
2024-09-09,S006,Loader,0
2024-09-09,S006,Roller,0
2024-09-09,S007,Excavator,2
2024-09-09,S007,Bulldozer,2
2024-09-09,S007,Grader,1
2024-09-09,S007,Crane,0
2024-09-09,S007,Loader,2
2024-09-09,S007,Roller,0
2024-09-09,S008,Excavator,1
2024-09-09,S008,Bulldozer,1
2024-09-09,S008,Grader,1
2024-09-09,S008,Crane,0
2024-09-09,S008,Loader,0
2024-09-09,S008,Roller,1
2024-09-09,S009,Excavator,0
2024-09-09,S009,Bulldozer,3
2024-09-09,S009,Grader,0
2024-09-09,S009,Crane,0
2024-09-09,S009,Loader,2
2024-09-09,S009,Roller,1
2024-09-09,S010,Excavator,1
2024-09-09,S010,Bulldozer,0
2024-09-09,S010,Grader,0
2024-09-09,S010,Crane,1
2024-09-09,S010,Loader,0
2024-09-09,S010,Roller,0
2024-09-16,S001,Excavator,1
2024-09-16,S001,Bulldozer,0
2024-09-16,S001,Grader,1
2024-09-16,S001,Crane,0
2024-09-16,S001,Loader,0
2024-09-16,S001,Roller,1
2024-09-16,S002,Excavator,0
2024-09-16,S002,Bulldozer,1
2024-09-16,S002,Grader,1
2024-09-16,S002,Crane,0
2024-09-16,S002,Loader,1
2024-09-16,S002,Roller,0
2024-09-16,S003,Excavator,1
2024-09-16,S003,Bulldozer,0
2024-09-16,S003,Grader,1
2024-09-16,S003,Crane,0
2024-09-16,S003,Loader,0
2024-09-16,S003,Roller,0
2024-09-16,S004,Excavator,2
2024-09-16,S004,Bulldozer,0
2024-09-16,S004,Grader,0
2024-09-16,S004,Crane,0
2024-09-16,S004,Loader,0
2024-09-16,S004,Roller,0
2024-09-16,S005,Excavator,1
2024-09-16,S005,Bulldozer,1
2024-09-16,S005,Grader,1
2024-09-16,S005,Crane,1
2024-09-16,S005,Loader,0
2024-09-16,S005,Roller,1
2024-09-16,S006,Excavator,0
2024-09-16,S006,Bulldozer,0
2024-09-16,S006,Grader,0
2024-09-16,S006,Crane,0
2024-09-16,S006,Loader,0
2024-09-16,S006,Roller,0
2024-09-16,S007,Excavator,1
2024-09-16,S007,Bulldozer,3
2024-09-16,S007,Grader,0
2024-09-16,S007,Crane,0
2024-09-16,S007,Loader,2
2024-09-16,S007,Roller,0
2024-09-16,S008,Excavator,1
2024-09-16,S008,Bulldozer,0
2024-09-16,S008,Grader,1
2024-09-16,S008,Crane,0
2024-09-16,S008,Loader,1
2024-09-16,S008,Roller,2
2024-09-16,S009,Excavator,0
2024-09-16,S009,Bulldozer,3
2024-09-16,S009,Grader,0
2024-09-16,S009,Crane,0
2024-09-16,S009,Loader,2
2024-09-16,S009,Roller,1
2024-09-16,S010,Excavator,2
2024-09-16,S010,Bulldozer,1
2024-09-16,S010,Grader,0
2024-09-16,S010,Crane,1
2024-09-16,S010,Loader,0
2024-09-16,S010,Roller,0
2024-09-23,S001,Excavator,1
2024-09-23,S001,Bulldozer,1
2024-09-23,S001,Grader,0
2024-09-23,S001,Crane,0
2024-09-23,S001,Loader,0
2024-09-23,S001,Roller,1
2024-09-23,S002,Excavator,0
2024-09-23,S002,Bulldozer,1
2024-09-23,S002,Grader,1
2024-09-23,S002,Crane,0
2024-09-23,S002,Loader,1
2024-09-23,S002,Roller,0
2024-09-23,S003,Excavator,0
2024-09-23,S003,Bulldozer,2
2024-09-23,S003,Grader,1
2024-09-23,S003,Crane,0
2024-09-23,S003,Loader,1
2024-09-23,S003,Roller,0
2024-09-23,S004,Excavator,2
2024-09-23,S004,Bulldozer,0
2024-09-23,S004,Grader,1
2024-09-23,S004,Crane,0
2024-09-23,S004,Loader,0
2024-09-23,S004,Roller,0
2024-09-23,S005,Excavator,1
2024-09-23,S005,Bulldozer,2
2024-09-23,S005,Grader,1
2024-09-23,S005,Crane,1
2024-09-23,S005,Loader,1
2024-09-23,S005,Roller,0
2024-09-23,S006,Excavator,0
2024-09-23,S006,Bulldozer,0
2024-09-23,S006,Grader,0
2024-09-23,S006,Crane,0
2024-09-23,S006,Loader,1
2024-09-23,S006,Roller,0
2024-09-23,S007,Excavator,0
2024-09-23,S007,Bulldozer,3
2024-09-23,S007,Grader,1
2024-09-23,S007,Crane,0
2024-09-23,S007,Loader,1
2024-09-23,S007,Roller,0
2024-09-23,S008,Excavator,1
2024-09-23,S008,Bulldozer,0
2024-09-23,S008,Grader,0
2024-09-23,S008,Crane,0
2024-09-23,S008,Loader,1
2024-09-23,S008,Roller,2
2024-09-23,S009,Excavator,0
2024-09-23,S009,Bulldozer,1
2024-09-23,S009,Grader,1
2024-09-23,S009,Crane,0
2024-09-23,S009,Loader,1
2024-09-23,S009,Roller,1
2024-09-23,S010,Excavator,2
2024-09-23,S010,Bulldozer,1
2024-09-23,S010,Grader,1
2024-09-23,S010,Crane,1
2024-09-23,S010,Loader,0
2024-09-23,S010,Roller,0
2024-09-30,S001,Excavator,1
2024-09-30,S001,Bulldozer,1
2024-09-30,S001,Grader,1
2024-09-30,S001,Crane,0
2024-09-30,S001,Loader,0
2024-09-30,S001,Roller,1
2024-09-30,S002,Excavator,0
2024-09-30,S002,Bulldozer,1
2024-09-30,S002,Grader,1
2024-09-30,S002,Crane,1
2024-09-30,S002,Loader,2
2024-09-30,S002,Roller,0
2024-09-30,S003,Excavator,0
2024-09-30,S003,Bulldozer,2
2024-09-30,S003,Grader,1
2024-09-30,S003,Crane,0
2024-09-30,S003,Loader,2
2024-09-30,S003,Roller,0
2024-09-30,S004,Excavator,1
2024-09-30,S004,Bulldozer,0
2024-09-30,S004,Grader,1
2024-09-30,S004,Crane,1
2024-09-30,S004,Loader,1
2024-09-30,S004,Roller,0
2024-09-30,S005,Excavator,1
2024-09-30,S005,Bulldozer,2
2024-09-30,S005,Grader,1
2024-09-30,S005,Crane,1
2024-09-30,S005,Loader,1
2024-09-30,S005,Roller,0
2024-09-30,S006,Excavator,0
2024-09-30,S006,Bulldozer,0
2024-09-30,S006,Grader,1
2024-09-30,S006,Crane,0
2024-09-30,S006,Loader,1
2024-09-30,S006,Roller,1
2024-09-30,S007,Excavator,0
2024-09-30,S007,Bulldozer,1
2024-09-30,S007,Grader,1
2024-09-30,S007,Crane,0
2024-09-30,S007,Loader,1
2024-09-30,S007,Roller,0
2024-09-30,S008,Excavator,0
2024-09-30,S008,Bulldozer,0
2024-09-30,S008,Grader,0
2024-09-30,S008,Crane,0
2024-09-30,S008,Loader,1
2024-09-30,S008,Roller,0
2024-09-30,S009,Excavator,0
2024-09-30,S009,Bulldozer,1
2024-09-30,S009,Grader,1
2024-09-30,S009,Crane,0
2024-09-30,S009,Loader,1
2024-09-30,S009,Roller,1
2024-09-30,S010,Excavator,1
2024-09-30,S010,Bulldozer,1
2024-09-30,S010,Grader,1
2024-09-30,S010,Crane,1
2024-09-30,S010,Loader,1
2024-09-30,S010,Roller,0
2024-10-07,S001,Excavator,1
2024-10-07,S001,Bulldozer,0
2024-10-07,S001,Grader,1
2024-10-07,S001,Crane,0
2024-10-07,S001,Loader,0
2024-10-07,S001,Roller,0
2024-10-07,S002,Excavator,1
2024-10-07,S002,Bulldozer,1
2024-10-07,S002,Grader,1
2024-10-07,S002,Crane,1
2024-10-07,S002,Loader,2
2024-10-07,S002,Roller,0
2024-10-07,S003,Excavator,0
2024-10-07,S003,Bulldozer,0
2024-10-07,S003,Grader,0
2024-10-07,S003,Crane,0
2024-10-07,S003,Loader,4
2024-10-07,S003,Roller,0
2024-10-07,S004,Excavator,1
2024-10-07,S004,Bulldozer,0
2024-10-07,S004,Grader,1
2024-10-07,S004,Crane,1
2024-10-07,S004,Loader,1
2024-10-07,S004,Roller,1
2024-10-07,S005,Excavator,1
2024-10-07,S005,Bulldozer,0
2024-10-07,S005,Grader,0
2024-10-07,S005,Crane,1
2024-10-07,S005,Loader,0
2024-10-07,S005,Roller,2
2024-10-07,S006,Excavator,0
2024-10-07,S006,Bulldozer,0
2024-10-07,S006,Grader,1
2024-10-07,S006,Crane,1
2024-10-07,S006,Loader,0
2024-10-07,S006,Roller,1
2024-10-07,S007,Excavator,0
2024-10-07,S007,Bulldozer,0
2024-10-07,S007,Grader,0
2024-10-07,S007,Crane,0
2024-10-07,S007,Loader,1
2024-10-07,S007,Roller,2
2024-10-07,S008,Excavator,0
2024-10-07,S008,Bulldozer,0
2024-10-07,S008,Grader,0
2024-10-07,S008,Crane,0
2024-10-07,S008,Loader,0
2024-10-07,S008,Roller,0
2024-10-07,S009,Excavator,0
2024-10-07,S009,Bulldozer,0
2024-10-07,S009,Grader,1
2024-10-07,S009,Crane,0
2024-10-07,S009,Loader,0
2024-10-07,S009,Roller,1
2024-10-07,S010,Excavator,0
2024-10-07,S010,Bulldozer,1
2024-10-07,S010,Grader,0
2024-10-07,S010,Crane,0
2024-10-07,S010,Loader,1
2024-10-07,S010,Roller,0
2024-10-14,S001,Excavator,1
2024-10-14,S001,Bulldozer,1
2024-10-14,S001,Grader,0
2024-10-14,S001,Crane,0
2024-10-14,S001,Loader,0
2024-10-14,S001,Roller,0
2024-10-14,S002,Excavator,1
2024-10-14,S002,Bulldozer,2
2024-10-14,S002,Grader,1
2024-10-14,S002,Crane,1
2024-10-14,S002,Loader,2
2024-10-14,S002,Roller,1
2024-10-14,S003,Excavator,0
2024-10-14,S003,Bulldozer,0
2024-10-14,S003,Grader,0
2024-10-14,S003,Crane,0
2024-10-14,S003,Loader,4
2024-10-14,S003,Roller,0
2024-10-14,S004,Excavator,0
2024-10-14,S004,Bulldozer,1
2024-10-14,S004,Grader,0
2024-10-14,S004,Crane,1
2024-10-14,S004,Loader,0
2024-10-14,S004,Roller,1
2024-10-14,S005,Excavator,0
2024-10-14,S005,Bulldozer,1
2024-10-14,S005,Grader,0
2024-10-14,S005,Crane,1
2024-10-14,S005,Loader,0
2024-10-14,S005,Roller,2
2024-10-14,S006,Excavator,1
2024-10-14,S006,Bulldozer,0
2024-10-14,S006,Grader,1
2024-10-14,S006,Crane,1
2024-10-14,S006,Loader,0
2024-10-14,S006,Roller,0
2024-10-14,S007,Excavator,0
2024-10-14,S007,Bulldozer,0
2024-10-14,S007,Grader,0
2024-10-14,S007,Crane,1
2024-10-14,S007,Loader,2
2024-10-14,S007,Roller,3
2024-10-14,S008,Excavator,0
2024-10-14,S008,Bulldozer,0
2024-10-14,S008,Grader,0
2024-10-14,S008,Crane,0
2024-10-14,S008,Loader,0
2024-10-14,S008,Roller,0
2024-10-14,S009,Excavator,0
2024-10-14,S009,Bulldozer,0
2024-10-14,S009,Grader,1
2024-10-14,S009,Crane,0
2024-10-14,S009,Loader,0
